"Layout","Agencement",module,Magento_Cms
"Layout Update XML","XML de mise à jour d'agencement",module,Magento_Cms
"Link to a CMS Page","Lien vers une page CMS",module,Magento_Cms
"LocalizedException","LocalizedException",module,Magento_Cms
"Make sure that static block content does not reference the block itself.","Assurez-vous que le contenu de bloc statique ne fait pas de référence sur lui-même.",module,Magento_Cms
"Manage Pages","Gérer les pages",module,Magento_Cms
"Media Storage","Stockage des médias",module,Magento_Cms
"Meta Data","Données méta",module,Magento_Cms
"Meta Description","Méta description",module,Magento_Cms
"Meta Keywords","Mots-clés meta",module,Magento_Cms
"Modified","Modifié",module,Magento_Cms
"New Block","Nouveau bloc",module,Magento_Cms
"New Folder Name:","Nouveau nom de dossier :",module,Magento_Cms
"New Page","Nouvelle page",module,Magento_Cms
"No files found","Aucun fichier trouvé",module,Magento_Cms
"Page Information","Informations de la page",module,Magento_Cms
"Page Layout","Agencement de page",module,Magento_Cms
"Pages","Pages",module,Magento_Cms
"Page Status","Statut de la page",module,Magento_Cms
"Page Title","Titre de la page",module,Magento_Cms
"Please correct the data sent.","Veuillez rectifier les données envoyées.",module,Magento_Cms
"Please correct the folder name. Use only letters, numbers, underscores and dashes.","Veuillez saisir un nom de répertoire correct. Utilisez seulement des lettres, nombres, underscores et tirets.",module,Magento_Cms
"Please rename the folder using only letters, numbers, underscores and dashes.","Veuillez renommer le dossier à l'aide des lettres, des chiffres, des underscores et des tirets.",module,Magento_Cms
"-- Please Select --","-- Faire un choix --",module,Magento_Cms
"Preview","Prévisualiser",module,Magento_Cms
"px.","px.",module,Magento_Cms
"Redirect to CMS-page if Cookies are Disabled","Rediriger vers la page CMS si les cookies sont désactivés",module,Magento_Cms
"Relative to Web Site Base URL","Relative à l'URL de base du site web",module,Magento_Cms
"RuntimeException","RuntimeException",module,Magento_Cms
"Save and Continue Edit","Enregistrer et continuer la modification",module,Magento_Cms
"Save Block","Enregistrer le bloc",module,Magento_Cms
"Save Page","Enregistrer la page",module,Magento_Cms
"Schedule","Tâches Programmées",module,Magento_Cms
"Select Block...","Sélectionnez un bloc...",module,Magento_Cms
"Select Page...","Choisissez une page...",module,Magento_Cms
"Show Breadcrumbs for CMS Pages","Afficher le fil d'Ariane pour les pages CMS",module,Magento_Cms
"Show Notice if JavaScript is Disabled","Afficher un message si javascript est désactivé",module,Magento_Cms
"Show Notice if Local Storage is Disabled","Afficher un message si le stockage local est désactivé",module,Magento_Cms
"Something went wrong while saving the page.","Une erreur s'est produite lors de l'enregistrement de la page.",module,Magento_Cms
"Static Blocks","Blocs statiques",module,Magento_Cms
"Status","Statut",module,Magento_Cms
"Storage Root","Racine du stockage",module,Magento_Cms
"Store View","Vue magasin",module,Magento_Cms
"Template","Gabarit",module,Magento_Cms
"The block has been deleted.","Le bloc a bien été effacé.",module,Magento_Cms
"The block has been saved.","Le bloc a bien été enregistré.",module,Magento_Cms
"The directory %1 is not writable by server.","Le répertoire %1 n'a pas les droits d'écriture sur le serveur.",module,Magento_Cms
"Themes","Thèmes",module,Magento_Cms
"The page has been deleted.","La page a bien été supprimée.",module,Magento_Cms
"The page has been saved.","La page a bien été enregistrée.",module,Magento_Cms
"The page URL key cannot be made of only numbers.","La clé URL de la page ne peut pas être composée uniquement de chiffres.",module,Magento_Cms
"The page URL key contains capital letters or disallowed symbols.","La clé d'url de page contient des lettres majuscules ou des symboles non autorisés.",module,Magento_Cms
"This block no longer exists.","Ce bloc n'existe pas.",module,Magento_Cms
"This page no longer exists.","Cette page n'existe pas.",module,Magento_Cms
"Title","Titre",module,Magento_Cms
"To apply changes you should fill in hidden required ""%1"" field","Pour appliquer les modifications vous devez remplir le champ caché ""%1""",module,Magento_Cms
"URL Key","Clé d'URL",module,Magento_Cms
"We cannot create a new directory.","Impossible de créer un nouveau répertoire.",module,Magento_Cms
"We cannot delete directory %1.","Impossible de supprimer le répertoire %1.",module,Magento_Cms
"We cannot delete root directory %1.","Impossible de supprimer le répertoire %1.",module,Magento_Cms
"We cannot upload the file.","Upload du fichier impossible.",module,Magento_Cms
"We can't delete root directory %1 right now.","Impossible de supprimer le répertoire racine %1.",module,Magento_Cms
"We can't find a block to delete.","Nous ne trouvons pas le bloc à supprimer.",module,Magento_Cms
"We can't find a block to delete.","Nous ne trouvons pas le bloc à supprimer.",module,Magento_Cms
"We can't find a page to delete.","Impossible de trouver la page à supprimer.",module,Magento_Cms
"We can't find a page to delete.","Impossible de trouver la page à supprimer.",module,Magento_Cms
"We can't upload the file right now.","Nous ne pouvons pas uploader le fichier.",module,Magento_Cms
"We could not detect a size.","Nous ne pouvons pas déterminer le poids du fichier.",module,Magento_Cms
"We found a directory with the same name. Please try another folder name.","Nous avons trouvé un répertoire avec le même nom. Veuillez essayer un autre nom.",module,Magento_Cms
"Widgets","Widgets",module,Magento_Cms
"WYSIWYG Options","Options WYSIWYG",module,Magento_Cms
"You deleted the block.","Vous avez supprimé le bloc.",module,Magento_Cms
"You saved the block.","Vous avez sauvegardé le bloc.",module,Magento_Cms
"You saved this page.","Page sauvegardée.",module,Magento_Cms
