"Allowed IPs (comma separated)","IPs autorisées (séparées par des virgules)"
"Client side less compilation","Compilation less coté client"
"Developer Client Restrictions","Restrictions Client Développeur"
"Format for IDE '%1' is not supported","Le format pour l'EDI '%1' n'est pas pris en charge"
"Front-end development workflow","Automatisation de processus coté front office"
"Leave empty for access from any location.","Laissez vide si vous souhaitez y accéder depuis n'importe où."
"Not available in production mode","Non disponible en mode production"
"Server side less compilation","Compilation less coté serveur"
"Workflow type","Type d'automatisation de processus"
